ham,D'accord, Tyler a une crise mineure et doit rentrer plus tôt que prévu, alors sois ici dès que possible,,,
ham,Quand/où est-ce que je viens te chercher ?,,,
ham,Comme d'habitude, tu peux m'appeler vers 10h et quelques.,,,
ham,"Nouvelle Théorie : L'argument gagne la SITUATION, mais perd la PERSONNE. Alors ne discute pas avec tes amis, juste... . . . . donne-leur un coup de pied et dis, j'ai toujours raison.!",,,
ham,Pour beaucoup de choses, c'est un antibiotique et il peut être utilisé pour les infections thoraciques, abdominales et gynécologiques, même les infections osseuses.,,,
ham,Pauvre fille, elle ne peut pas tenir un jour, lol,,,
ham,Ou fais juste ça 6 fois,,,
spam,"Les numéros Vodafone d'aujourd'hui se terminant par 4882 sont sélectionnés pour recevoir une récompense de 350 £. Si votre numéro correspond, appelez le 09064019014 pour recevoir votre récompense de 350 £.",,,
ham,"Tu dois s'il te plaît noter tout ce à quoi elle est exposée. Aussi, renseigne-toi auprès de son école si quelqu'un d'autre vomissait. Y a-t-il un chien ou un chat dans la maison ? Dis-moi plus tard.",,,
ham,"Proverbe japonais : Si une personne peut le faire, toi aussi, tu peux le faire, si personne ne peut le faire, tu dois le faire. Version indienne : Si une personne peut le faire, LAISSEZ-LE LE FAIRE.. Si personne ne peut le faire, LAISSEZ-LE !! Et enfin la version du Kerala : Si une personne peut le faire, empêchez-la de le faire.. Si personne ne peut le faire, faites une grève contre...",,,
ham,On dirait qu'il pourrait y avoir beaucoup de temps passé dans ce dispositif de chasteté, garçon... sourit... Ou prends tes raclées comme un bon chien. Tu vas te prélasser dans un bon long bain maintenant ?,,,
ham,C'est pire si on l'utilise à moitié puis qu'on arrête. C'est mieux pour lui de le terminer.,,,
ham,Misérable. Ils ne te disent pas que les effets secondaires de la contraception sont d'énormes crampes déchirantes pendant les 2 premiers mois. Je n'ai pas dormi de la nuit hier.,,,
ham,Envoie-moi le nouveau numéro,,,
ham,Transmets-lui mes salutations,,,
spam,"Vous voulez le dernier combiné vidéo ? 750 minutes à tout moment sur tout réseau ? Moitié prix de l'abonnement ? Répondez ou appelez le 08000930705 pour livraison demain",,,
ham,2 ans et demi, ta camaraderie m'a manqué :-),,,
ham,Je ne peux pas répondre au téléphone pour le moment. Envoie un message s'il te plaît,,,
ham,Oh, putain, elle est genre à Tallahassee,,,
ham,"Haha, c'était la première personne que j'allais demander",,,
spam,"Vous avez droit au dernier téléphone Nokia, un lecteur MP3 iPod 40 Go ou un prix de 500 £ ! Envoyez le mot : COLLECT au N° : 83355 ! IBHltd LdnW15H 150p/Mtmsgrcvd18",,,
ham,Také. À quelle heure tu veux venir nous chercher ?,,,
spam,"* GRATUIT * SONNERIE POLYPHONIQUE Envoyez SUPER au 87131 pour obtenir votre SONNERIE POLY GRATUITE de la semaine maintenant ! 16 SN PoBox202 NR31 7ZS abonnement 450pw",,,
ham,"\J'arrive dans 2 arrêts.""""",,,
ham,"non, je n'ai pas voulu le poster. Je l'ai écrit, et comme tant d'autres fois où j'ai écrit des choses pour toi, je l'ai laissé là. C'ÉTAIT ce que je ressentais à ce moment-là. J'étais en colère. Avant de partir, j'ai appuyé sur envoyer, puis arrêt. Ce n'était pas là. J'ai vérifié sur mon téléphone quand je suis arrivé à ma voiture. Ce n'était pas là. Tu as dit que tu n'avais pas dormi, que tu t'ennuyais. Alors pourquoi CE ne serait PAS le moment de nettoyer, plier le linge, etc. ? Au moins faire le lit ?",,,
spam,"Warner Village 83118 C Colin Farrell dans SWAT ce week-end @Warner Village et obtenez 1 méd. Popcorn gratuit ! Montrez simplement msg+ticket@kiosk.Valable 4-7/12. Voir cgv @kiosk. Répondez SONY pour plus d'offres de films",,,
ham,Vas-tu venir en ligne ce soir ?,,,
ham,Alors, quelque chose de spécial ?,,,
ham,"Je suis à Solihull, | tu veux quelque chose ?",,,
ham,D'accord. Passe une bonne journée,,,
ham,"NOUS REGRETTONS DE VOUS INFORMER QUE LE NHS A FAIT UNE ERREUR. VOUS N'ÊTES EN FAIT JAMAIS NÉ. VEUILLEZ VOUS PRÉSENTER À VOTRE HÔPITAL LOCAL POUR ÊTRE TERMINÉ. NOUS SOMMES DÉSOLÉS POUR LE DÉRANGEMENT",,,
ham,J'adore cette sensation de lundi férié, même si je dois aller chez le dentiste dans une heure,,,
ham,Je suis en route pour Tirupur.,,,
spam,"But ! Arsenal 4 (Henry, 7 v Liverpool 2 Henry marque d'un tir simple à 6 mètres d'une passe de Bergkamp pour donner à Arsenal une avance de 2 buts après 78 min.",,,
ham,"Tu as déjà un parent défaillant. Ce n'est pas censé être le travail de l'enfant de soutenir le parent... pas avant qu'ils soient en âge de conduire, de toute façon. Je suis censé être là pour te soutenir. Et maintenant, je t'ai blessé. Involontairement. Mais blessé quand même.",,,
ham,Nous avons emmené Hooch faire une promenade aujourd'hui et je suis tombé ! Splat ! Écorché les genoux et tout ! J'aurais dû rester à la maison ! À demain ! ,,,
ham,"Je viens de les déposer, je suis en route de retour maintenant",,,
spam,"C'est la 2ème fois que nous essayons de vous contacter. Vous avez gagné le prix de 750 Livres. Pour réclamer, c'est facile, appelez le 08712101358 MAINTENANT ! Seulement 10p par min. Tarif national BT",,,
ham,Assis à MU en attendant que tout le monde sorte de ma suite pour que je puisse prendre une douche,,,
ham,Concernant ton appel ; Tu n'as pas vu mon Facebook, hein ?,,,
ham,"G dit que tu ne réponds jamais à tes textos, confirme/nie",,,
ham,"C'est si courant d'entendre Comment vas-tu ? Qu'est-ce que tu fais ? Comment s'est passée ta journée ? Alors laisse-moi te demander quelque chose de différent. As-tu souri aujourd'hui ? Sinon, fais-le maintenant.... Bonsoir.",,,
ham,"Salut chérie, appelle-moi, c'est urgent. Je ne sais pas quel est ton problème. Tu ne veux pas travailler ou si tu as un autre problème, dis-le-moi au moins. J'attends ta réponse.",,,
ham,Oh oui... On n'a jamais annulé, hein... Haha ,,,
ham,On peut aller au Pilates normal après notre intro... ,,,
ham,Ok... Je te dis quand je quitte ma maison.,,,
ham,"Oh oui, pourquoi est-ce que c'est une torture de regarder l'Angleterre ?",,,
ham,Tu veux faire de l'art ?! :D,,,
ham,"J'espère juste qu'il n'était pas trop bourré pour s'en souvenir et qu'il est parti chez sa sœur ou quelque chose !",,,
spam,"Tu as ce qu'il faut pour participer au Rallye WRC en Australie ? Tu peux avec Lucozade Energy ! Envoyez RALLY LE au 61200 (25p), voir les packs ou lucozade.co.uk/wrc & ça pourrait être toi !",,,
spam,"Salut, les filles de SEXYCHAT t'attendent pour leur envoyer des textos. Envoyez un message maintenant pour une super nuit de chat. Envoyez STOP pour arrêter ce service",,,
ham,"Bon matin, mon jouet ! Comment vont ces lèvres délicieuses ? Où sont mes petits pains sexy maintenant ? Qu'est-ce que tu fais ? Tu penses à moi ? Tu as envie de moi ? Tu as besoin de moi ?",,,
ham,Le match a commencé. Inde <#> pour 2,,,
ham,Une fois libre, appelle-moi, monsieur.,,,
ham,Hé, tu veux qu'on achète quelque chose ? :),,,
ham,"Hé bébé, comment ça va ? As-tu finalement décidé où tu vas pour le Nouvel An ?",,,
ham,K..k.:) félicitations...,,,
ham,G veut savoir où tu es, putain,,,
ham,Non, c'était annulé, ouais bébé ! Eh bien, ça a l'air important, alors je comprends, mon chéri, appelle-moi plus tard sur ce téléphone, amour Kate x,,,
ham,Demain, je veux aller au tribunal. À <DECIMAL> . Alors, viens à l'arrêt de bus à 9h.,,,
ham,�� rentre à la maison ? Demande à papa de venir me chercher à 18h...,,,
ham,Oh mon Dieu, tu peux faire une chapelle de mariage dans Frontierville ? Pourquoi ils ont tous les bons trucs ?,,,
ham,"Je mange maintenant, mais je retourne au travail bientôt... Le spectacle de cerfs de montagne, hein... Je l'ai déjà vu, très bien...",,,
ham,Vérifie le mail. J'ai envoyé un mail à Varma et une copie à toi concernant l'adhésion. Prends soin de toi. Insha Allah.,,,
ham,Mauvais téléphone ! Ce téléphone ! Je réponds à celui-ci, mais je suppose que l'autre, ce sont des gens que je ne connais pas bien,,,
ham,"De toute façon, je ne pense pas pouvoir sécuriser quoi que ce soit ici, dis-moi si tu veux que je conduise vers le sud et qu'on se détende",,,
ham,Je suis déjà rentré à la maison, donc probablement pas,,,
spam,"Grande Nouvelle ! Appelez GRATUITEMENT le 08006344447 pour réclamer vos 1000 £ EN LIQUIDE GARANTIS ou 2000 £ de cadeau. Parlez à un opérateur en direct MAINTENANT !",,,
spam,"Salut, c'est Amy, nous allons vous envoyer un numéro de téléphone gratuit dans quelques jours, qui vous donnera accès à toutes les soirées pour adultes...",,,
ham,Je suis dans le bus en route pour Calicut,,,
ham,"Salut, c'est moi, tu t'amuses probablement trop pour recevoir ce message, mais je t'envoie un texto parce que je m'ennuie ! et James m'a pété dessus toute la nuit",,,
ham,"salut bébé je suis dans le putain de bus en ce moment et je ne serai pas à la maison avant environ 19h30 tu veux faire quelque chose plus tard ? appelle-moi plus tard ou réponds-moi jess xx",,,
spam,"Bienvenue sur Select, un service O2 avec des avantages supplémentaires. Vous pouvez maintenant appeler nos conseillers spécialement formés GRATUITEMENT depuis votre mobile en composant le 402.",,,
ham,J'ai perdu 4 livres depuis ma visite chez le docteur la semaine dernière, youpi youpi ! Maintenant, je vais célébrer en me goinfrant !,,,
ham,Tu rentres pour le dîner, c'est ça ? Papa me l'a demandé, alors je te reconfirme...,,,
ham,Je fais mon master. Quand vas-tu acheter un BB parce que j'en ai un à vendre et comment va le copain,,,
ham,"Ahhhh... je viens de me réveiller ! j'ai fait un mauvais rêve sur toi, alors je ne t'aime pas en ce moment :) je ne savais rien de la soirée comique mais je suppose que je suis partante.",,,
ham,Je suis Vivek :) j'ai reçu un appel de ton numéro.,,,
ham,Pourquoi tu n'as pas appelé pendant ta pause déjeuner ?,,,
ham,"Ce que je voulais dire, c'est que je suis parti trop tôt pour vérifier, parce que je travaille de 9h à 18h.",,,
ham,Je veux <#> roupies, da :) tu les as ?,,,
ham,"Un peu de ton sourire est mon bonheur, une goutte de ta larme est mon chagrin, une partie de ton cœur est ma vie, un cœur comme le mien prendra soin de toi, pour toujours en tant que MON BON AMI",,,
ham,Oui, ok...,,,
ham,Je veux voir ta jolie chatte...,,,
spam,"Cher détenteur de bon, Prenez votre prochain repas à nos frais. Utilisez le lien suivant sur votre PC 2 pour profiter d'une expérience de restauration 2 pour 1 http://www.vouch4me.com/etlp/dining.asp",,,
ham,"Quelques personnes sont au match, je suis au centre commercial avec Iouri et Kaila",,,
spam,"URGENT ! Nous essayons de vous contacter. Le tirage d'aujourd'hui montre que vous avez gagné un prix GARANTI de 2000 £. Appelez le 09058094507 depuis une ligne fixe. Réclamez le 3030. Valable 12h seulement",,,
spam,"Vous pouvez donner 2,50 £ au fonds de soutien aux sinistrés du tsunami asiatique d'UNICEF en envoyant DONATE au 864233. 2,50 £ seront ajoutés à votre prochaine facture",,,
ham,"Le futur n'est pas ce que nous avons planifié pour demain... ! C'est le résultat de ce que nous faisons aujourd'hui... ! Fais de ton mieux dans le présent... profite du futur.",,,
ham,Je viendrai, je veux aller à l'hôpital demain. Après ça, je viendrai. C'est ce que j'ai reçu d'elle, chéri, que faire. Elle n'a dit aucune heure,,,
ham,Nous sommes supposés nous rencontrer pour discuter de notre voyage... Je pensais que Xuhui te l'avait dit ? L'après-midi. Je pensais qu'on pourrait aller au cours après,,,
ham,Hé, viens en ligne ! Utilise MSN... On est tous là,,,
ham,Je vais bien. J'espère que toi aussi. Prends soin de toi.,,,
ham,Oups, j'étais sous la douche quand tu as appelé. Hé, un parking s'est effondré à l'hôpital universitaire. Tu vois, je ne suis pas fou. Ce genre de trucs arrive VRAIMENT.,,,
ham,Aiyo, tu es si à plaindre... Alors, tu ne veux pas manger ? Tu t'es déjà douché ?,,,
ham,Oui... Je pensais que tu savais que ça allait arriver depuis longtemps déjà.,,,
ham,Tu es magnifique ! Continue d'envoyer ces photos :) merci !,,,
ham,"Un garçon était en retard à la maison. Son père : \LA PUISSANCE DE L'AMITIÉ""""",,,
ham,"JADE, C'EST PAUL. POURQUOI TU NE M'AS PAS ENVOYÉ DE MESSAGE ? TU TE SOUVIENS DE MOI DE BARMED ? JE VEUX TE PARLER ! ENVOIE-MOI UN MESSAGE",,,
ham,Je passe le réveillon avec mon frère et sa famille. On se planifie pour se voir la semaine prochaine. Tu es prêt à être gâté ? :),,,
ham,Alors, qu'est-ce que tu fais aujourd'hui ?,,,
ham,J'ai dit que c'était bon. Désolé,,,
ham,Dormi ? Je pense que cette fois ( <#> h) n'est pas dangereuse,,,
ham,Il y a un travail en réseau.,,,
spam,"goldviking (29/H) vous invite à être son ami. Répondez OUI-762 ou NON-762 Voyez-le : www.SMS.ac/u/goldviking STOP ? Envoyez STOP FRND au 62468",,,
ham,Ne laisse pas les études te stresser. À plus tard.,,,
ham,C'est pour ça que tu dois me garder occupé...,,,
ham,Pas de précipitation. Je ne travaille pas. Je suis à l'école, alors si on se précipite, on a faim.,,,
ham,Quelle chaîne :-) :-) :) :-).,,,
ham,Alors, tu me dis que j'aurais pu être ton vrai Valentin et que je ne l'étais pas ? Tu ne me choisis jamais pour RIEN !!,,
spam,"Faux prix de 350 £ - Les numéros Voda d'aujourd'hui se terminant par XXXX sont sélectionnés pour recevoir une récompense de 350 £. Si vous avez un correspondant, veuillez appeler le 08712300220 en citant le code de réclamation 3100, tarifs standards app",,,
ham,"On y est ! ETA à Taunton à 12h30 comme prévu, j'espère que c'est toujours bon ? ! Content de te voir ! :-xx",,,
ham,J'ai faim, achète quelque chose à la maison...,,,
ham,"\SALUT KATE, J'ESPÈRE QUE TU VAS BIEN... JE T'APPELERAI MERCREDI MIDI. ON SORT QUELQUE PART POUR UN VERRE EN VILLE.. ON POURRAIT ALLER AU WATERSHD UN MOMENT ? DES GENS DU TRAVAIL SERONT LÀ. AMOUR PETE XXX.""""",,,
ham,Mon lecteur peut seulement être lu. J'ai besoin d'écrire,,,
ham,"Je viens de vérifier, et Addie revient lundi, c'est nul d'être elle",,,
ham,"Bon courage à toi !",,,
spam,"lyricalladie(21/F) vous invite à être son ami. Répondez OUI-910 ou NON-910. Voyez-la : www.SMS.ac/u/hmmross STOP ? Envoyez STOP FRND au 62468",,,
ham,Les amis les plus heureux du monde n'ont pas les mêmes caractères... Ils ont juste la meilleure compréhension de leurs différences...,,,
spam,"N°1 TON polyphonique pour ton mobile chaque semaine ! Envoyez simplement PT2 au 87575. 1ère Sonnerie GRATUITE ! alors envoyez des textos maintenant et dites-le à vos amis. 150p/sonnerie. 16 réponse HL pour infos",,,
ham,Ouais, ouvre simplement le chat et clique sur les listes d'amis. Ensuite, crée la liste. Facile comme bonjour,,,
ham,D'accord, Tyler a une crise mineure et doit rentrer plus tôt que prévu, alors sois ici dès que possible,,,
ham,Quand/où est-ce que je viens te chercher ?,,,
ham,Comme d'habitude, tu peux m'appeler vers 10h et quelques.,,,
ham,"Nouvelle Théorie : L'argument gagne la SITUATION, mais perd la PERSONNE. Alors ne discute pas avec tes amis, juste... . . . . donne-leur un coup de pied et dis, j'ai toujours raison.!",,,
ham,Pour beaucoup de choses, c'est un antibiotique et il peut être utilisé pour les infections thoraciques, abdominales et gynécologiques, même les infections osseuses.,,,
ham,Pauvre fille, elle ne peut pas tenir un jour, lol,,,
ham,Ou fais juste ça 6 fois,,,
spam,"Les numéros Vodafone d'aujourd'hui se terminant par 4882 sont sélectionnés pour recevoir une récompense de 350 £. Si votre numéro correspond, appelez le 09064019014 pour recevoir votre récompense de 350 £.",,,
ham,"Tu dois s'il te plaît noter tout ce à quoi elle est exposée. Aussi, renseigne-toi auprès de son école si quelqu'un d'autre vomissait. Y a-t-il un chien ou un chat dans la maison ? Dis-moi plus tard.",,,
ham,"Proverbe japonais : Si une personne peut le faire, toi aussi, tu peux le faire, si personne ne peut le faire, tu dois le faire. Version indienne : Si une personne peut le faire, LAISSEZ-LE LE FAIRE.. Si personne ne peut le faire, LAISSEZ-LE !! Et enfin la version du Kerala : Si une personne peut le faire, empêchez-la de le faire.. Si personne ne peut le faire, faites une grève contre...",,,
ham,On dirait qu'il pourrait y avoir beaucoup de temps passé dans ce dispositif de chasteté, garçon... sourit... Ou prends tes raclées comme un bon chien. Tu vas te prélasser dans un bon long bain maintenant ?,,,
ham,C'est pire si on l'utilise à moitié puis qu'on arrête. C'est mieux pour lui de le terminer.,,,
ham,Misérable. Ils ne te disent pas que les effets secondaires de la contraception sont d'énormes crampes déchirantes pendant les 2 premiers mois. Je n'ai pas dormi de la nuit hier.,,,
ham,Envoie-moi le nouveau numéro,,,
ham,Transmets-lui mes salutations,,,
spam,"Vous voulez le dernier combiné vidéo ? 750 minutes à tout moment sur tout réseau ? Moitié prix de l'abonnement ? Répondez ou appelez le 08000930705 pour livraison demain",,,
ham,2 ans et demi, ta camaraderie m'a manqué :-),,,
ham,Je ne peux pas répondre au téléphone pour le moment. Envoie un message s'il te plaît,,,
ham,Oh, putain, elle est genre à Tallahassee,,,
ham,"Haha, c'était la première personne que j'allais demander",,,
spam,"Vous avez droit au dernier téléphone Nokia, un lecteur MP3 iPod 40 Go ou un prix de 500 £ ! Envoyez le mot : COLLECT au N° : 83355 ! IBHltd LdnW15H 150p/Mtmsgrcvd18",,,
ham,Také. À quelle heure tu veux venir nous chercher ?,,,
spam,"* GRATUIT * SONNERIE POLYPHONIQUE Envoyez SUPER au 87131 pour obtenir votre SONNERIE POLY GRATUITE de la semaine maintenant ! 16 SN PoBox202 NR31 7ZS abonnement 450pw",,,
ham,"\J'arrive dans 2 arrêts.""""",,,
ham,"non, je n'ai pas voulu le poster. Je l'ai écrit, et comme tant d'autres fois où j'ai écrit des choses pour toi, je l'ai laissé là. C'ÉTAIT ce que je ressentais à ce moment-là. J'étais en colère. Avant de partir, j'ai appuyé sur envoyer, puis arrêt. Ce n'était pas là. J'ai vérifié sur mon téléphone quand je suis arrivé à ma voiture. Ce n'était pas là. Tu as dit que tu n'avais pas dormi, que tu t'ennuyais. Alors pourquoi CE ne serait PAS le moment de nettoyer, plier le linge, etc. ? Au moins faire le lit ?",,,
spam,"Warner Village 83118 C Colin Farrell dans SWAT ce week-end @Warner Village et obtenez 1 méd. Popcorn gratuit ! Montrez simplement msg+ticket@kiosk.Valable 4-7/12. Voir cgv @kiosk. Répondez SONY pour plus d'offres de films",,,
ham,Vas-tu venir en ligne ce soir ?,,,
ham,Alors, quelque chose de spécial ?,,,
ham,"Je suis à Solihull, | tu veux quelque chose ?",,,
ham,D'accord. Passe une bonne journée,,,
ham,"NOUS REGRETTONS DE VOUS INFORMER QUE LE NHS A FAIT UNE ERREUR. VOUS N'ÊTES EN FAIT JAMAIS NÉ. VEUILLEZ VOUS PRÉSENTER À VOTRE HÔPITAL LOCAL POUR ÊTRE TERMINÉ. NOUS SOMMES DÉSOLÉS POUR LE DÉRANGEMENT",,,
ham,J'adore cette sensation de lundi férié, même si je dois aller chez le dentiste dans une heure,,,
ham,Je suis en route pour Tirupur.,,,
spam,"But ! Arsenal 4 (Henry, 7 v Liverpool 2 Henry marque d'un tir simple à 6 mètres d'une passe de Bergkamp pour donner à Arsenal une avance de 2 buts après 78 min.",,,
ham,"Tu as déjà un parent défaillant. Ce n'est pas censé être le travail de l'enfant de soutenir le parent... pas avant qu'ils soient en âge de conduire, de toute façon. Je suis censé être là pour te soutenir. Et maintenant, je t'ai blessé. Involontairement. Mais blessé quand même.",,,
ham,Nous avons emmené Hooch faire une promenade aujourd'hui et je suis tombé ! Splat ! Écorché les genoux et tout ! J'aurais dû rester à la maison ! À demain ! ,,,
ham,"Je viens de les déposer, je suis en route de retour maintenant",,,
spam,"C'est la 2ème fois que nous essayons de vous contacter. Vous avez gagné le prix de 750 Livres. Pour réclamer, c'est facile, appelez le 08712101358 MAINTENANT ! Seulement 10p par min. Tarif national BT",,,
ham,Assis à MU en attendant que tout le monde sorte de ma suite pour que je puisse prendre une douche,,,
ham,Concernant ton appel ; Tu n'as pas vu mon Facebook, hein ?,,,
ham,"G dit que tu ne réponds jamais à tes textos, confirme/nie",,,
ham,"C'est si courant d'entendre Comment vas-tu ? Qu'est-ce que tu fais ? Comment s'est passée ta journée ? Alors laisse-moi te demander quelque chose de différent. As-tu souri aujourd'hui ? Sinon, fais-le maintenant.... Bonsoir.",,,
ham,"Salut chérie, appelle-moi, c'est urgent. Je ne sais pas quel est ton problème. Tu ne veux pas travailler ou si tu as un autre problème, dis-le-moi au moins. J'attends ta réponse.",,,
ham,Oh oui... On n'a jamais annulé, hein... Haha ,,,
ham,On peut aller au Pilates normal après notre intro... ,,,
ham,Ok... Je te dis quand je quitte ma maison.,,,
ham,"Oh oui, pourquoi est-ce que c'est une torture de regarder l'Angleterre ?",,,
ham,Tu veux faire de l'art ?! :D,,,
ham,"J'espère juste qu'il n'était pas trop bourré pour s'en souvenir et qu'il est parti chez sa sœur ou quelque chose !",,,
spam,"Tu as ce qu'il faut pour participer au Rallye WRC en Australie ? Tu peux avec Lucozade Energy ! Envoyez RALLY LE au 61200 (25p), voir les packs ou lucozade.co.uk/wrc & ça pourrait être toi !",,,
spam,"Salut, les filles de SEXYCHAT t'attendent pour leur envoyer des textos. Envoyez un message maintenant pour une super nuit de chat. Envoyez STOP pour arrêter ce service",,,
ham,"Bon matin, mon jouet ! Comment vont ces lèvres délicieuses ? Où sont mes petits pains sexy maintenant ? Qu'est-ce que tu fais ? Tu penses à moi ? Tu as envie de moi ? Tu as besoin de moi ?",,,
ham,Le match a commencé. Inde <#> pour 2,,,
ham,Une fois libre, appelle-moi, monsieur.,,,
ham,Hé, tu veux qu'on achète quelque chose ? :),,,
ham,"Hé bébé, comment ça va ? As-tu finalement décidé où tu vas pour le Nouvel An ?",,,
ham,K..k.:) félicitations...,,,
ham,G veut savoir où tu es, putain,,,
ham,Non, c'était annulé, ouais bébé ! Eh bien, ça a l'air important, alors je comprends, mon chéri, appelle-moi plus tard sur ce téléphone, amour Kate x,,,
ham,Demain, je veux aller au tribunal. À <DECIMAL> . Alors, viens à l'arrêt de bus à 9h.,,,
ham,�� rentre à la maison ? Demande à papa de venir me chercher à 18h...,,,
ham,Oh mon Dieu, tu peux faire une chapelle de mariage dans Frontierville ? Pourquoi ils ont tous les bons trucs ?,,,
ham,"Je mange maintenant, mais je retourne au travail bientôt... Le spectacle de cerfs de montagne, hein... Je l'ai déjà vu, très bien...",,,
ham,Vérifie le mail. J'ai envoyé un mail à Varma et une copie à toi concernant l'adhésion. Prends soin de toi. Insha Allah.,,,
ham,Mauvais téléphone ! Ce téléphone ! Je réponds à celui-ci, mais je suppose que l'autre, ce sont des gens que je ne connais pas bien,,,
ham,"De toute façon, je ne pense pas pouvoir sécuriser quoi que ce soit ici, dis-moi si tu veux que je conduise vers le sud et qu'on se détende",,,
ham,Je suis déjà rentré à la maison, donc probablement pas,,,
spam,"Grande Nouvelle ! Appelez GRATUITEMENT le 08006344447 pour réclamer vos 1000 £ EN LIQUIDE GARANTIS ou 2000 £ de cadeau. Parlez à un opérateur en direct MAINTENANT !",,,
spam,"Salut, c'est Amy, nous allons vous envoyer un numéro de téléphone gratuit dans quelques jours, qui vous donnera accès à toutes les soirées pour adultes...",,,
ham,Je suis dans le bus en route pour Calicut,,,
ham,"Salut, c'est moi, tu t'amuses probablement trop pour recevoir ce message, mais je t'envoie un texto parce que je m'ennuie ! et James m'a pété dessus toute la nuit",,,
ham,"salut bébé je suis dans le putain de bus en ce moment et je ne serai pas à la maison avant environ 19h30 tu veux faire quelque chose plus tard ? appelle-moi plus tard ou réponds-moi jess xx",,,
spam,"Bienvenue sur Select, un service O2 avec des avantages supplémentaires. Vous pouvez maintenant appeler nos conseillers spécialement formés GRATUITEMENT depuis votre mobile en composant le 402.",,,
ham,J'ai perdu 4 livres depuis ma visite chez le docteur la semaine dernière, youpi youpi ! Maintenant, je vais célébrer en me goinfrant !,,,
ham,Tu rentres pour le dîner, c'est ça ? Papa me l'a demandé, alors je te reconfirme...,,,
ham,Je fais mon master. Quand vas-tu acheter un BB parce que j'en ai un à vendre et comment va le copain,,,
ham,"Ahhhh... je viens de me réveiller ! j'ai fait un mauvais rêve sur toi, alors je ne t'aime pas en ce moment :) je ne savais rien de la soirée comique mais je suppose que je suis partante.",,,
ham,Je suis Vivek :) j'ai reçu un appel de ton numéro.,,,
ham,Pourquoi tu n'as pas appelé pendant ta pause déjeuner ?,,,
ham,"Ce que je voulais dire, c'est que je suis parti trop tôt pour vérifier, parce que je travaille de 9h à 18h.",,,
ham,Je veux <#> roupies, da :) tu les as ?,,,
ham,"Un peu de ton sourire est mon bonheur, une goutte de ta larme est mon chagrin, une partie de ton cœur est ma vie, un cœur comme le mien prendra soin de toi, pour toujours en tant que MON BON AMI",,,
ham,Oui, ok...,,,
ham,Je veux voir ta jolie chatte...,,,
spam,"Cher détenteur de bon, Prenez votre prochain repas à nos frais. Utilisez le lien suivant sur votre PC 2 pour profiter d'une expérience de restauration 2 pour 1 http://www.vouch4me.com/etlp/dining.asp",,,
ham,"Quelques personnes sont au match, je suis au centre commercial avec Iouri et Kaila",,,
spam,"URGENT ! Nous essayons de vous contacter. Le tirage d'aujourd'hui montre que vous avez gagné un prix GARANTI de 2000 £. Appelez le 09058094507 depuis une ligne fixe. Réclamez le 3030. Valable 12h seulement",,,
spam,"Vous pouvez donner 2,50 £ au fonds de soutien aux sinistrés du tsunami asiatique d'UNICEF en envoyant DONATE au 864233. 2,50 £ seront ajoutés à votre prochaine facture",,,
ham,"Le futur n'est pas ce que nous avons planifié pour demain... ! C'est le résultat de ce que nous faisons aujourd'hui... ! Fais de ton mieux dans le présent... profite du futur.",,,
ham,Je viendrai, je veux aller à l'hôpital demain. Après ça, je viendrai. C'est ce que j'ai reçu d'elle, chéri, que faire. Elle n'a dit aucune heure,,,
ham,Nous sommes supposés nous rencontrer pour discuter de notre voyage... Je pensais que Xuhui te l'avait dit ? L'après-midi. Je pensais qu'on pourrait aller au cours après,,,
ham,Hé, viens en ligne ! Utilise MSN... On est tous là,,,
ham,Je vais bien. J'espère que toi aussi. Prends soin de toi.,,,
ham,Oups, j'étais sous la douche quand tu as appelé. Hé, un parking s'est effondré à l'hôpital universitaire. Tu vois, je ne suis pas fou. Ce genre de trucs arrive VRAIMENT.,,,
ham,Aiyo, tu es si à plaindre... Alors, tu ne veux pas manger ? Tu t'es déjà douché ?,,,
ham,Oui... Je pensais que tu savais que ça allait arriver depuis longtemps déjà.,,,
ham,Tu es magnifique ! Continue d'envoyer ces photos :) merci !,,,
ham,"Un garçon était en retard à la maison. Son père : \LA PUISSANCE DE L'AMITIÉ""""",,,
ham,"JADE, C'EST PAUL. POURQUOI TU NE M'AS PAS ENVOYÉ DE MESSAGE ? TU TE SOUVIENS DE MOI DE BARMED ? JE VEUX TE PARLER ! ENVOIE-MOI UN MESSAGE",,,
ham,Je passe le réveillon avec mon frère et sa famille. On se planifie pour se voir la semaine prochaine. Tu es prêt à être gâté ? :),,,
ham,Alors, qu'est-ce que tu fais aujourd'hui ?,,,
ham,J'ai dit que c'était bon. Désolé,,,
ham,Dormi ? Je pense que cette fois ( <#> h) n'est pas dangereuse,,,
ham,Il y a un travail en réseau.,,,
spam,"goldviking (29/H) vous invite à être son ami. Répondez OUI-762 ou NON-762 Voyez-le : www.SMS.ac/u/goldviking STOP ? Envoyez STOP FRND au 62468",,,
ham,Ne laisse pas les études te stresser. À plus tard.,,,
ham,C'est pour ça que tu dois me garder occupé...,,,
ham,Pas de précipitation. Je ne travaille pas. Je suis à l'école, alors si on se précipite, on a faim.,,,
ham,Quelle chaîne :-) :-) :) :-).,,,
ham,Alors, tu me dis que j'aurais pu être ton vrai Valentin et que je ne l'étais pas ? Tu ne me choisis jamais pour RIEN !!,,
